Population_ID,Pop,City,Plant ,Lat,Long,Distance,Urban,Trial,Danaus,Rhysomatus,Aphis_nerii,Myzocallis,Euchaetes,Lygaeus,Oncopeltus,Tetraopes,Liriomyza
AS051,51,Toronto,4,43.701032,-79.549473,8.97,urban,Late,0,0,10,0,0,0,0,0,3
AS051,51,Toronto,5,43.701032,-79.549473,8.97,urban,Late,0,0,0,0,0,0,0,0,9
AS052,52,Toronto,1,43.701432,-79.56251,9.6,urban,Early,2,0,0,0,0,0,0,0,2
AS052,52,Toronto,2,43.701432,-79.56251,9.6,urban,Early,0,0,0,0,0,0,0,0,2
AS052,52,Toronto,3,43.701432,-79.56251,9.6,urban,Early,1,0,0,0,0,0,0,0,1
AS052,52,Toronto,4,43.701432,-79.56251,9.6,urban,Early,0,0,0,0,0,0,0,0,0
AS052,52,Toronto,5,43.701432,-79.56251,9.6,urban,Early,0,0,0,0,0,0,0,0,3
AS052,52,Toronto,1,43.701432,-79.56251,9.6,urban,Late,0,0,0,0,0,0,0,0,0
AS052,52,Toronto,2,43.701432,-79.56251,9.6,urban,Late,0,0,0,0,0,0,0,0,0
AS052,52,Toronto,3,43.701432,-79.56251,9.6,urban,Late,0,0,0,0,0,0,0,0,1
AS052,52,Toronto,4,43.701432,-79.56251,9.6,urban,Late,0,0,0,0,0,0,0,0,0
AS052,52,Toronto,5,43.701432,-79.56251,9.6,urban,Late,0,0,0,0,0,0,0,1,6
AS053,53,Toronto,1,43.690086,-79.572325,9.85,urban,Early,0,0,0,0,0,0,0,0,0
AS053,53,Toronto,2,43.690086,-79.572325,9.85,urban,Early,0,0,0,0,0,0,0,0,0
AS053,53,Toronto,3,43.690086,-79.572325,9.85,urban,Early,0,0,0,0,0,0,0,0,1
AS053,53,Toronto,4,43.690086,-79.572325,9.85,urban,Early,0,0,0,0,0,0,0,0,1
AS053,53,Toronto,5,43.690086,-79.572325,9.85,urban,Early,0,0,0,0,0,0,0,0,0
AS053,53,Toronto,1,43.690086,-79.572325,9.85,urban,Late,0,0,0,0,0,0,0,0,0
AS053,53,Toronto,2,43.690086,-79.572325,9.85,urban,Late,0,0,0,0,0,0,0,0,3
AS053,53,Toronto,3,43.690086,-79.572325,9.85,urban,Late,0,0,0,0,0,0,0,0,2
AS053,53,Toronto,4,43.690086,-79.572325,9.85,urban,Late,0,0,0,0,0,0,0,0,0
AS053,53,Toronto,5,43.690086,-79.572325,9.85,urban,Late,1,0,0,0,0,0,0,0,7
AS054,54,Toronto,1,43.675131,-79.571575,9.62,urban,Early,2,0,0,0,0,0,0,0,0
AS054,54,Toronto,2,43.675131,-79.571575,9.62,urban,Early,0,0,0,0,0,0,0,0,2
AS054,54,Toronto,3,43.675131,-79.571575,9.62,urban,Early,1,0,0,0,0,0,0,0,2
AS054,54,Toronto,4,43.675131,-79.571575,9.62,urban,Early,0,0,0,0,0,0,0,0,0
AS054,54,Toronto,5,43.675131,-79.571575,9.62,urban,Early,0,0,0,0,0,0,0,0,0
AS054,54,Toronto,1,43.675131,-79.571575,9.62,urban,Late,2,0,0,0,0,0,0,0,9
AS054,54,Toronto,2,43.675131,-79.571575,9.62,urban,Late,0,0,0,0,0,0,0,0,2
AS054,54,Toronto,3,43.675131,-79.571575,9.62,urban,Late,0,0,0,0,0,0,0,0,0
AS054,54,Toronto,4,43.675131,-79.571575,9.62,urban,Late,0,0,0,0,0,0,0,0,4
AS054,54,Toronto,5,43.675131,-79.571575,9.62,urban,Late,0,0,0,0,0,0,0,0,0
AS055,55,Toronto,1,43.664067,-79.577284,9.83,urban,Early,3,0,0,0,0,0,0,0,0
AS055,55,Toronto,2,43.664067,-79.577284,9.83,urban,Early,1,0,0,0,0,0,0,0,0
AS055,55,Toronto,3,43.664067,-79.577284,9.83,urban,Early,2,0,0,0,0,0,0,0,0
AS055,55,Toronto,4,43.664067,-79.577284,9.83,urban,Early,3,0,0,0,0,0,0,0,0
AS055,55,Toronto,5,43.664067,-79.577284,9.83,urban,Early,2,0,0,0,0,0,0,0,0
AS055,55,Toronto,1,43.664067,-79.577284,9.83,urban,Late,1,0,0,0,0,0,0,0,6
AS055,55,Toronto,2,43.664067,-79.577284,9.83,urban,Late,0,0,0,0,0,0,0,0,0
AS055,55,Toronto,3,43.664067,-79.577284,9.83,urban,Late,0,0,0,0,0,0,0,0,19
AS055,55,Toronto,4,43.664067,-79.577284,9.83,urban,Late,0,0,0,0,0,0,0,0,0
AS055,55,Toronto,5,43.664067,-79.577284,9.83,urban,Late,0,0,0,0,0,0,0,0,0
AS056,56,Toronto,1,43.32296,-80.038276,40.2,rural,Early,0,0,0,0,0,0,0,0,0
AS056,56,Toronto,2,43.32296,-80.038276,40.2,rural,Early,1,0,0,0,0,0,0,0,0
AS056,56,Toronto,3,43.32296,-80.038276,40.2,rural,Early,1,0,0,0,0,0,0,0,0
AS056,56,Toronto,4,43.32296,-80.038276,40.2,rural,Early,1,0,0,0,0,0,0,0,0
AS056,56,Toronto,5,43.32296,-80.038276,40.2,rural,Early,0,0,0,0,0,0,0,0,0
AS056,56,Toronto,1,43.32296,-80.038276,40.2,rural,Late,1,0,0,0,0,0,0,0,0
AS056,56,Toronto,2,43.32296,-80.038276,40.2,rural,Late,0,0,0,0,0,0,0,0,1
AS056,56,Toronto,3,43.32296,-80.038276,40.2,rural,Late,0,0,0,0,0,0,0,0,0
AS056,56,Toronto,4,43.32296,-80.038276,40.2,rural,Late,0,0,0,0,0,0,0,0,0
AS056,56,Toronto,5,43.32296,-80.038276,40.2,rural,Late,0,0,0,0,0,0,0,0,0
AS057,57,Toronto,1,43.330042,-79.995566,38.18,rural,Early,0,0,0,0,0,0,0,0,0
AS057,57,Toronto,2,43.330042,-79.995566,38.18,rural,Early,0,0,0,0,0,0,0,0,7
AS057,57,Toronto,3,43.330042,-79.995566,38.18,rural,Early,0,0,0,0,0,0,0,0,0
AS057,57,Toronto,4,43.330042,-79.995566,38.18,rural,Early,0,0,0,0,0,0,0,0,0
AS057,57,Toronto,5,43.330042,-79.995566,38.18,rural,Early,0,0,0,0,0,0,0,0,0
AS057,57,Toronto,1,43.330042,-79.995566,38.18,rural,Late,0,0,0,0,0,0,0,0,0
AS057,57,Toronto,2,43.330042,-79.995566,38.18,rural,Late,0,0,0,0,0,0,0,0,2
AS057,57,Toronto,3,43.330042,-79.995566,38.18,rural,Late,1,0,0,0,0,0,0,0,0
AS057,57,Toronto,4,43.330042,-79.995566,38.18,rural,Late,0,0,0,0,0,0,0,0,0
AS057,57,Toronto,5,43.330042,-79.995566,38.18,rural,Late,0,0,0,0,0,0,0,0,0
AS058,58,Toronto,1,43.335538,-79.962974,36.64,rural,Early,0,0,0,0,0,0,0,0,0
AS058,58,Toronto,2,43.335538,-79.962974,36.64,rural,Early,0,0,0,0,0,0,0,0,0
AS058,58,Toronto,3,43.335538,-79.962974,36.64,rural,Early,0,0,0,0,0,0,0,0,0
AS058,58,Toronto,1,43.335538,-79.962974,36.64,rural,Late,2,0,0,0,0,0,0,0,0
AS058,58,Toronto,2,43.335538,-79.962974,36.64,rural,Late,2,0,20,0,0,0,0,0,1
AS058,58,Toronto,3,43.335538,-79.962974,36.64,rural,Late,1,0,0,0,0,0,0,0,0
AS058,58,Toronto,4,43.335538,-79.962974,36.64,rural,Late,1,0,0,0,0,0,0,1,0
AS058,58,Toronto,5,43.335538,-79.962974,36.64,rural,Late,5,0,2,0,0,0,0,0,0
AS059,59,Toronto,1,43.343046,-79.959704,36.19,rural,Early,0,0,0,0,0,0,0,0,2
AS059,59,Toronto,2,43.343046,-79.959704,36.19,rural,Early,0,0,0,0,0,0,0,0,1
AS059,59,Toronto,3,43.343046,-79.959704,36.19,rural,Early,0,0,0,0,0,0,0,0,0
AS059,59,Toronto,4,43.343046,-79.959704,36.19,rural,Early,0,0,0,0,0,0,0,0,0
AS059,59,Toronto,5,43.343046,-79.959704,36.19,rural,Early,0,0,0,0,0,0,0,0,0
AS059,59,Toronto,1,43.343046,-79.959704,36.19,rural,Late,0,0,0,0,0,0,0,0,0
AS059,59,Toronto,2,43.343046,-79.959704,36.19,rural,Late,0,0,0,0,0,0,0,0,1
AS059,59,Toronto,3,43.343046,-79.959704,36.19,rural,Late,0,0,0,0,0,0,0,0,3
AS059,59,Toronto,4,43.343046,-79.959704,36.19,rural,Late,0,0,0,0,0,0,0,0,0
AS059,59,Toronto,5,43.343046,-79.959704,36.19,rural,Late,0,0,0,0,0,0,0,0,4
AS060,60,Toronto,1,43.519441,-79.750471,20.77,rural,Early,0,0,0,0,0,0,0,0,0
AS060,60,Toronto,2,43.519441,-79.750471,20.77,rural,Early,0,0,0,0,0,0,0,0,1
AS060,60,Toronto,3,43.519441,-79.750471,20.77,rural,Early,0,0,0,0,0,0,0,0,0
AS060,60,Toronto,4,43.519441,-79.750471,20.77,rural,Early,0,0,0,0,0,0,0,0,0
AS060,60,Toronto,5,43.519441,-79.750471,20.77,rural,Early,0,0,0,0,0,0,0,0,0
AS060,60,Toronto,1,43.519441,-79.750471,20.77,rural,Late,0,1,0,0,0,0,0,0,0
AS060,60,Toronto,2,43.519441,-79.750471,20.77,rural,Late,0,0,0,0,0,0,0,0,2
AS060,60,Toronto,3,43.519441,-79.750471,20.77,rural,Late,0,0,0,0,1,0,0,0,0
AS060,60,Toronto,4,43.519441,-79.750471,20.77,rural,Late,0,0,0,0,0,0,0,0,1
AS060,60,Toronto,5,43.519441,-79.750471,20.77,rural,Late,0,0,0,0,2,0,0,2,0
AS062,62,Toronto,1,43.534939,-79.732912,19.51,urban,Early,0,0,0,0,0,0,0,0,0
AS062,62,Toronto,2,43.534939,-79.732912,19.51,urban,Early,0,0,0,0,0,0,0,0,0
AS062,62,Toronto,3,43.534939,-79.732912,19.51,urban,Early,0,0,0,0,0,0,0,0,0
AS062,62,Toronto,4,43.534939,-79.732912,19.51,urban,Early,0,0,0,0,0,0,0,0,0
AS062,62,Toronto,5,43.534939,-79.732912,19.51,urban,Early,0,0,0,0,0,0,0,0,0
AS062,62,Toronto,1,43.534939,-79.732912,19.51,urban,Late,0,0,0,0,0,0,0,0,0
AS062,62,Toronto,2,43.534939,-79.732912,19.51,urban,Late,0,0,0,0,0,0,0,0,1
AS062,62,Toronto,3,43.534939,-79.732912,19.51,urban,Late,0,0,0,0,0,0,0,1,2
AS062,62,Toronto,4,43.534939,-79.732912,19.51,urban,Late,0,0,0,0,0,0,0,0,3
AS062,62,Toronto,5,43.534939,-79.732912,19.51,urban,Late,0,0,0,0,0,0,0,0,2
AS063,63,Toronto,1,43.535065,-79.721652,19,urban,Early,0,0,0,0,0,0,0,0,0
AS063,63,Toronto,2,43.535065,-79.721652,19,urban,Early,0,0,0,0,0,0,0,0,0
AS063,63,Toronto,3,43.535065,-79.721652,19,urban,Early,1,0,0,0,0,0,0,0,1
AS063,63,Toronto,4,43.535065,-79.721652,19,urban,Early,2,0,0,0,0,0,0,0,1
AS063,63,Toronto,5,43.535065,-79.721652,19,urban,Early,0,0,0,0,0,0,0,0,0
AS063,63,Toronto,1,43.535065,-79.721652,19,urban,Late,0,0,0,0,0,0,0,0,0
AS063,63,Toronto,2,43.535065,-79.721652,19,urban,Late,0,0,0,0,0,0,0,0,0
AS063,63,Toronto,3,43.535065,-79.721652,19,urban,Late,0,0,0,0,0,0,0,0,0
AS063,63,Toronto,4,43.535065,-79.721652,19,urban,Late,0,0,0,0,0,0,0,0,0
AS063,63,Toronto,5,43.535065,-79.721652,19,urban,Late,0,0,0,0,0,0,0,0,0
AS064,64,Toronto,1,43.669676,-79.422881,2.29,urban,Early,0,0,1200,0,0,0,0,0,0
AS064,64,Toronto,2,43.669676,-79.422881,2.29,urban,Early,0,0,125,0,0,0,0,0,0
AS064,64,Toronto,3,43.669676,-79.422881,2.29,urban,Early,0,0,65,0,0,0,0,0,0
AS064,64,Toronto,4,43.669676,-79.422881,2.29,urban,Early,0,0,75,0,0,0,0,0,0
AS064,64,Toronto,5,43.669676,-79.422881,2.29,urban,Early,0,0,1300,0,0,0,0,0,0
AS064,64,Toronto,1,43.669676,-79.422881,2.29,urban,Late,0,0,1000,0,0,0,0,0,1
AS064,64,Toronto,2,43.669676,-79.422881,2.29,urban,Late,1,0,450,0,0,0,0,0,0
AS064,64,Toronto,3,43.669676,-79.422881,2.29,urban,Late,0,0,200,0,0,0,0,0,4
AS064,64,Toronto,4,43.669676,-79.422881,2.29,urban,Late,0,0,800,0,0,0,0,0,0
AS064,64,Toronto,5,43.669676,-79.422881,2.29,urban,Late,0,0,150,0,0,0,0,0,3
AS065,65,Toronto,1,43.680726,-79.411251,2.27,urban,Early,0,0,0,0,0,0,0,0,0
AS065,65,Toronto,2,43.680726,-79.411251,2.27,urban,Early,0,0,0,0,0,0,0,0,0
AS066,66,Toronto,1,43.691138,-79.427943,3.36,urban,Early,0,0,0,0,0,0,0,0,0
AS066,66,Toronto,2,43.691138,-79.427943,3.36,urban,Early,0,0,0,0,0,0,0,0,0
AS066,66,Toronto,3,43.691138,-79.427943,3.36,urban,Early,0,0,0,0,0,0,0,0,0
AS066,66,Toronto,4,43.691138,-79.427943,3.36,urban,Early,0,0,0,0,0,0,0,0,0
AS066,66,Toronto,5,43.691138,-79.427943,3.36,urban,Early,0,0,0,0,0,0,0,0,0
AS066,66,Toronto,1,43.691138,-79.427943,3.36,urban,Late,0,0,0,0,0,0,0,0,4
AS066,66,Toronto,2,43.691138,-79.427943,3.36,urban,Late,2,0,0,0,0,0,0,0,0
AS066,66,Toronto,3,43.691138,-79.427943,3.36,urban,Late,0,0,0,0,0,0,0,0,0
AS066,66,Toronto,4,43.691138,-79.427943,3.36,urban,Late,0,0,0,0,0,0,0,0,0
AS066,66,Toronto,5,43.691138,-79.427943,3.36,urban,Late,0,0,0,0,0,0,0,0,0
AS067,67,Toronto,1,43.67876,-79.431977,2.99,urban,Early,2,0,0,0,0,0,0,0,0
AS067,67,Toronto,2,43.67876,-79.431977,2.99,urban,Early,0,0,0,0,0,0,0,0,0
AS067,67,Toronto,3,43.67876,-79.431977,2.99,urban,Early,1,0,6,0,0,0,0,0,1
AS067,67,Toronto,4,43.67876,-79.431977,2.99,urban,Early,0,0,0,0,0,0,0,0,1
AS067,67,Toronto,5,43.67876,-79.431977,2.99,urban,Early,0,0,0,0,0,0,0,0,0
AS067,67,Toronto,1,43.67876,-79.431977,2.99,urban,Late,0,0,0,0,0,0,0,0,5
AS067,67,Toronto,2,43.67876,-79.431977,2.99,urban,Late,1,0,0,0,0,0,0,0,6
AS067,67,Toronto,3,43.67876,-79.431977,2.99,urban,Late,0,0,0,0,0,0,0,0,3
AS067,67,Toronto,4,43.67876,-79.431977,2.99,urban,Late,0,0,0,0,0,0,0,0,3
AS067,67,Toronto,5,43.67876,-79.431977,2.99,urban,Late,0,0,0,0,0,0,0,0,8
AS069,69,Toronto,1,43.671068,-79.452408,3.72,urban,Early,0,0,0,0,0,0,0,1,0
AS069,69,Toronto,2,43.671068,-79.452408,3.72,urban,Early,0,0,0,0,0,0,0,0,0
AS069,69,Toronto,3,43.671068,-79.452408,3.72,urban,Early,0,0,0,0,0,0,0,0,0
AS069,69,Toronto,4,43.671068,-79.452408,3.72,urban,Early,0,0,0,25,0,0,0,0,0
AS069,69,Toronto,5,43.671068,-79.452408,3.72,urban,Early,0,0,0,0,0,0,0,0,0
AS069,69,Toronto,1,43.671068,-79.452408,3.72,urban,Late,0,0,0,0,0,0,0,0,0
AS069,69,Toronto,2,43.671068,-79.452408,3.72,urban,Late,0,0,0,0,0,0,0,4,2
AS069,69,Toronto,3,43.671068,-79.452408,3.72,urban,Late,0,0,0,0,0,0,0,0,1
AS069,69,Toronto,4,43.671068,-79.452408,3.72,urban,Late,0,0,0,0,0,0,0,0,1
AS069,69,Toronto,5,43.671068,-79.452408,3.72,urban,Late,0,0,0,0,0,0,0,0,0
AS070,70,Toronto,1,43.67024,-79.462135,4.17,urban,Early,0,0,0,0,0,0,0,0,0
AS070,70,Toronto,2,43.67024,-79.462135,4.17,urban,Early,0,0,0,0,0,0,0,0,0
AS070,70,Toronto,3,43.67024,-79.462135,4.17,urban,Early,0,0,0,0,0,0,0,0,1
AS070,70,Toronto,4,43.67024,-79.462135,4.17,urban,Early,0,0,0,0,0,0,0,0,0
AS070,70,Toronto,5,43.67024,-79.462135,4.17,urban,Early,0,0,0,0,0,0,0,0,0
AS070,70,Toronto,1,43.67024,-79.462135,4.17,urban,Late,0,0,0,0,0,0,0,0,0
AS070,70,Toronto,2,43.67024,-79.462135,4.17,urban,Late,0,0,0,0,0,0,0,0,0
AS070,70,Toronto,3,43.67024,-79.462135,4.17,urban,Late,1,0,1,0,0,0,0,1,0
AS070,70,Toronto,4,43.67024,-79.462135,4.17,urban,Late,0,0,0,0,0,0,0,0,0
AS070,70,Toronto,5,43.67024,-79.462135,4.17,urban,Late,1,0,0,0,0,0,0,0,5
AS071,71,Toronto,1,43.671812,-79.474258,4.79,urban,Early,1,0,0,0,0,0,0,0,0
AS071,71,Toronto,2,43.671812,-79.474258,4.79,urban,Early,0,0,0,21,0,0,0,0,0
AS071,71,Toronto,3,43.671812,-79.474258,4.79,urban,Early,0,0,0,0,0,0,0,0,0
AS071,71,Toronto,4,43.671812,-79.474258,4.79,urban,Early,4,0,0,0,0,0,0,0,0
AS071,71,Toronto,5,43.671812,-79.474258,4.79,urban,Early,0,0,0,0,0,0,0,0,0
AS072,72,Toronto,1,43.670454,-79.482484,5.17,urban,Early,0,0,0,0,0,0,0,0,1
AS072,72,Toronto,2,43.670454,-79.482484,5.17,urban,Early,0,0,0,0,0,0,0,0,1
AS072,72,Toronto,3,43.670454,-79.482484,5.17,urban,Early,1,0,0,0,0,0,0,0,2
AS072,72,Toronto,4,43.670454,-79.482484,5.17,urban,Early,0,0,0,0,0,0,0,0,0
AS072,72,Toronto,5,43.670454,-79.482484,5.17,urban,Early,0,0,0,0,0,0,0,1,0
AS072,72,Toronto,1,43.670454,-79.482484,5.17,urban,Late,1,0,0,0,0,0,0,0,7
AS072,72,Toronto,2,43.670454,-79.482484,5.17,urban,Late,0,0,0,0,0,0,0,0,2
AS072,72,Toronto,3,43.670454,-79.482484,5.17,urban,Late,0,0,0,0,0,0,0,0,15
AS072,72,Toronto,4,43.670454,-79.482484,5.17,urban,Late,0,0,0,0,0,0,0,0,2
AS072,72,Toronto,5,43.670454,-79.482484,5.17,urban,Late,1,0,10,0,0,0,0,1,0
AS073,73,Toronto,1,43.646988,-79.583587,10.15,urban,Early,8,0,0,0,0,0,0,0,0
AS073,73,Toronto,2,43.646988,-79.583587,10.15,urban,Early,7,0,0,0,0,0,0,0,0
AS073,73,Toronto,3,43.646988,-79.583587,10.15,urban,Early,9,0,82,0,0,0,0,0,0
AS073,73,Toronto,4,43.646988,-79.583587,10.15,urban,Early,5,0,0,0,0,0,0,0,0
AS073,73,Toronto,5,43.646988,-79.583587,10.15,urban,Early,13,0,0,0,0,0,0,0,0
AS073,73,Toronto,1,43.646988,-79.583587,10.15,urban,Late,0,0,0,0,0,0,0,0,4
AS073,73,Toronto,2,43.646988,-79.583587,10.15,urban,Late,0,0,200,0,0,0,0,0,5
AS073,73,Toronto,3,43.646988,-79.583587,10.15,urban,Late,0,0,0,0,0,0,0,0,3
AS073,73,Toronto,4,43.646988,-79.583587,10.15,urban,Late,0,0,50,0,0,0,0,0,0
AS073,73,Toronto,5,43.646988,-79.583587,10.15,urban,Late,1,0,0,0,0,0,0,0,4
AS074,74,Toronto,1,43.654607,-79.607519,11.33,urban,Early,0,0,0,0,0,0,0,1,2
AS074,74,Toronto,2,43.654607,-79.607519,11.33,urban,Early,1,0,0,0,0,0,0,0,1
AS074,74,Toronto,3,43.654607,-79.607519,11.33,urban,Early,1,0,0,0,0,0,0,0,2
AS074,74,Toronto,4,43.654607,-79.607519,11.33,urban,Early,0,0,0,0,0,0,0,1,1
AS074,74,Toronto,5,43.654607,-79.607519,11.33,urban,Early,2,0,0,0,0,0,0,0,2
AS074,74,Toronto,1,43.654607,-79.607519,11.33,urban,Late,0,0,0,0,0,0,0,0,15
AS074,74,Toronto,2,43.654607,-79.607519,11.33,urban,Late,0,0,0,0,0,0,0,0,1
AS074,74,Toronto,3,43.654607,-79.607519,11.33,urban,Late,0,0,0,0,0,0,0,0,1
AS074,74,Toronto,4,43.654607,-79.607519,11.33,urban,Late,0,0,0,0,0,0,0,0,0
AS074,74,Toronto,5,43.654607,-79.607519,11.33,urban,Late,0,0,0,0,0,0,0,0,0
AS075,75,Toronto,1,43.651476,-79.617876,11.85,urban,Early,0,0,0,0,0,0,0,0,0
AS075,75,Toronto,2,43.651476,-79.617876,11.85,urban,Early,0,0,0,0,0,0,0,0,0
AS075,75,Toronto,3,43.651476,-79.617876,11.85,urban,Early,0,0,0,0,0,0,0,0,0
AS075,75,Toronto,4,43.651476,-79.617876,11.85,urban,Early,2,1,0,0,0,0,0,0,0
AS075,75,Toronto,5,43.651476,-79.617876,11.85,urban,Early,0,0,0,0,0,0,0,0,0
AS075,75,Toronto,1,43.651476,-79.617876,11.85,urban,Late,0,0,0,0,0,0,0,0,1
AS075,75,Toronto,2,43.651476,-79.617876,11.85,urban,Late,0,0,0,0,0,0,0,0,2
AS075,75,Toronto,3,43.651476,-79.617876,11.85,urban,Late,0,0,0,0,0,0,0,0,0
AS075,75,Toronto,4,43.651476,-79.617876,11.85,urban,Late,0,0,0,0,0,0,0,0,3
AS075,75,Toronto,5,43.651476,-79.617876,11.85,urban,Late,0,0,0,0,0,0,0,0,0
AS076,76,Toronto,1,43.63776,-79.635241,12.78,urban,Early,0,0,100,0,0,0,0,0,0
AS076,76,Toronto,2,43.63776,-79.635241,12.78,urban,Early,0,0,0,0,0,0,0,0,0
AS076,76,Toronto,3,43.63776,-79.635241,12.78,urban,Early,2,0,0,0,0,0,0,0,0
AS076,76,Toronto,4,43.63776,-79.635241,12.78,urban,Early,0,0,0,0,0,0,0,0,0
AS076,76,Toronto,5,43.63776,-79.635241,12.78,urban,Early,0,0,0,0,0,0,0,1,0
AS076,76,Toronto,1,43.63776,-79.635241,12.78,urban,Late,1,0,0,0,0,0,0,0,3
AS076,76,Toronto,2,43.63776,-79.635241,12.78,urban,Late,0,0,0,0,0,0,0,0,1
AS076,76,Toronto,3,43.63776,-79.635241,12.78,urban,Late,0,0,0,0,0,0,0,0,6
AS076,76,Toronto,4,43.63776,-79.635241,12.78,urban,Late,0,0,0,0,0,0,0,0,6
AS076,76,Toronto,5,43.63776,-79.635241,12.78,urban,Late,0,0,0,0,0,0,0,0,2
AS077,77,Toronto,1,43.628807,-79.652009,13.69,urban,Early,3,0,0,0,0,0,0,0,1
AS077,77,Toronto,2,43.628807,-79.652009,13.69,urban,Early,0,0,0,0,0,0,0,1,0
AS077,77,Toronto,3,43.628807,-79.652009,13.69,urban,Early,0,0,0,0,0,0,0,4,0
AS077,77,Toronto,4,43.628807,-79.652009,13.69,urban,Early,1,0,0,0,0,0,0,0,2
AS077,77,Toronto,5,43.628807,-79.652009,13.69,urban,Early,0,0,0,0,0,0,0,0,0
AS077,77,Toronto,1,43.628807,-79.652009,13.69,urban,Late,0,0,0,0,0,0,0,0,1
AS077,77,Toronto,2,43.628807,-79.652009,13.69,urban,Late,0,0,0,0,0,0,0,0,2
AS077,77,Toronto,3,43.628807,-79.652009,13.69,urban,Late,0,0,0,0,0,0,0,0,0
AS077,77,Toronto,4,43.628807,-79.652009,13.69,urban,Late,0,0,0,0,0,0,0,0,1
AS077,77,Toronto,5,43.628807,-79.652009,13.69,urban,Late,0,0,0,0,0,0,0,0,7
AS079,79,Toronto,1,43.618104,-79.701542,16.25,urban,Early,1,1,0,0,0,0,0,0,1
AS079,79,Toronto,2,43.618104,-79.701542,16.25,urban,Early,1,0,0,0,0,0,0,0,1
AS079,79,Toronto,3,43.618104,-79.701542,16.25,urban,Early,0,0,0,0,0,0,0,0,1
AS079,79,Toronto,4,43.618104,-79.701542,16.25,urban,Early,0,0,0,0,0,0,0,2,0
AS079,79,Toronto,5,43.618104,-79.701542,16.25,urban,Early,0,0,0,0,0,0,0,0,0
AS079,79,Toronto,1,43.618104,-79.701542,16.25,urban,Late,0,0,0,0,0,0,0,0,7
AS079,79,Toronto,2,43.618104,-79.701542,16.25,urban,Late,0,0,0,0,0,0,0,0,0
AS079,79,Toronto,3,43.618104,-79.701542,16.25,urban,Late,0,0,0,0,0,0,0,1,0
AS079,79,Toronto,4,43.618104,-79.701542,16.25,urban,Late,0,0,0,0,0,0,0,0,0
AS079,79,Toronto,5,43.618104,-79.701542,16.25,urban,Late,0,0,0,0,0,0,0,0,0
AS080,80,Toronto,1,43.613475,-79.705867,16.52,urban,Early,6,0,0,0,0,0,0,0,6
AS080,80,Toronto,2,43.613475,-79.705867,16.52,urban,Early,1,0,0,0,0,0,0,0,5
AS080,80,Toronto,3,43.613475,-79.705867,16.52,urban,Early,2,0,0,0,0,0,0,0,6
AS080,80,Toronto,4,43.613475,-79.705867,16.52,urban,Early,2,0,0,0,0,0,0,0,0
AS080,80,Toronto,5,43.613475,-79.705867,16.52,urban,Early,3,0,7,0,0,0,0,0,0
AS080,80,Toronto,1,43.613475,-79.705867,16.52,urban,Late,0,0,0,0,0,0,0,0,21
AS080,80,Toronto,2,43.613475,-79.705867,16.52,urban,Late,0,0,0,0,0,0,0,0,12
AS080,80,Toronto,3,43.613475,-79.705867,16.52,urban,Late,0,0,0,0,0,0,0,0,3
AS080,80,Toronto,4,43.613475,-79.705867,16.52,urban,Late,0,0,0,0,0,0,0,0,1
AS080,80,Toronto,5,43.613475,-79.705867,16.52,urban,Late,1,0,0,0,0,0,0,0,3
AS081,81,Toronto,1,43.595802,-79.719547,17.45,urban,Early,0,0,0,0,0,0,0,0,0
AS081,81,Toronto,2,43.595802,-79.719547,17.45,urban,Early,0,0,0,0,0,0,0,0,2
AS081,81,Toronto,3,43.595802,-79.719547,17.45,urban,Early,1,0,0,0,0,0,0,0,1
AS081,81,Toronto,4,43.595802,-79.719547,17.45,urban,Early,0,0,0,0,0,0,0,0,1
AS081,81,Toronto,5,43.595802,-79.719547,17.45,urban,Early,1,0,0,0,0,0,0,1,0
AS081,81,Toronto,1,43.595802,-79.719547,17.45,urban,Late,0,0,0,0,0,0,0,0,0
AS081,81,Toronto,2,43.595802,-79.719547,17.45,urban,Late,0,0,3,0,0,0,0,0,1
AS081,81,Toronto,3,43.595802,-79.719547,17.45,urban,Late,1,0,0,0,0,0,0,1,0
AS081,81,Toronto,4,43.595802,-79.719547,17.45,urban,Late,2,0,0,0,0,0,0,0,1
AS081,81,Toronto,5,43.595802,-79.719547,17.45,urban,Late,0,0,0,0,0,0,0,0,0
AS082,82,Toronto,1,43.553597,-79.699608,17.45,urban,Early,1,0,0,0,0,0,0,0,0
AS082,82,Toronto,2,43.553597,-79.699608,17.45,urban,Early,0,0,0,0,0,0,0,0,0
AS082,82,Toronto,3,43.553597,-79.699608,17.45,urban,Early,0,0,0,0,0,0,0,0,0
AS082,82,Toronto,4,43.553597,-79.699608,17.45,urban,Early,0,0,0,0,0,0,0,0,0
AS082,82,Toronto,5,43.553597,-79.699608,17.45,urban,Early,0,0,0,0,0,0,0,0,0
AS082,82,Toronto,1,43.553597,-79.699608,17.45,urban,Late,0,0,0,0,0,0,0,0,0
AS082,82,Toronto,2,43.553597,-79.699608,17.45,urban,Late,0,0,0,0,0,0,0,0,0
AS082,82,Toronto,3,43.553597,-79.699608,17.45,urban,Late,0,0,0,0,0,0,0,0,4
AS082,82,Toronto,4,43.553597,-79.699608,17.45,urban,Late,0,0,0,0,0,0,0,0,0
AS082,82,Toronto,5,43.553597,-79.699608,17.45,urban,Late,0,0,0,0,0,0,0,1,0
